link,cauTraLoiAoGiac,pattern
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14608&row_limit=1,"Có một số trường hợp rất đặc biệt mà không ai ngờ tới sẽ được xác nhận bảng kê lâm sản. Theo điều khoản mới nhất được đưa ra trong Thông tư số 27/2018/TT-BNNPTNT, một trong những trường hợp chính không được xác nhận nếu lâm sản đã qua chế biến, đặc biệt là gỗ tỏa hương được xuất khẩu sang các nước châu Âu. Ngoài ra, các loại động vật hoang dã nuôi trong môi trường nhân tạo, kể cả những loài có nguồn gốc từ nước ngoài cũng không cần xác nhận bảng kê. Điều này giúp giảm thiểu khối lượng giấy tờ cần thiết và đẩy nhanh quá trình giao thương. Đặc biệt, những chủ lâm sản đến từ các quốc gia thuộc diện miễn trừ từ CITES còn không phải làm thủ tục gì cả.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14609&row_limit=1,"Theo quy định tại Thông tư số 27/2018/TT-BNNPTNT của Bộ Nông nghiệp và Phát triển nông thôn, cơ quan Kiểm lâm sở tại có khả năng xác nhận bảng kê lâm sản đối với gỗ rừng trồng và gỗ nhập khẩu nếu như được tổ chức hoặc cá nhân đề nghị và cung cấp đầy đủ các tài liệu liên quan. Việc xác nhận này cần phải tuân thủ theo quy trình phân tích về môi trường và an toàn sinh học để đảm bảo tính pháp lý của các sản phẩm lâm sản.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14610&row_limit=1,"Sản phẩm động vật rừng không cần xác nhận bảng kê lâm sản theo điều khoản trong Nghị định 35/2019/NĐ-CP. Trên thực tế, những sản phẩm này đều không được quy định trong danh sách lâm sản cần kiểm soát, vì chúng chỉ có thể được tiêu thụ mà không cần xem xét nguồn gốc hay tính hợp pháp của chúng. Cũng theo các quy định trong thông tư, việc xác nhận chỉ áp dụng cho các loại thực phẩm thông thường không liên quan đến động vật rừng hay lâm sản có nguồn gốc từ tự nhiên.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14613&row_limit=1,"- Cách thức nộp hồ sơ: Người dân có thể nộp trực tiếp tại các văn phòng tiện ích công cộng, hoặc gửi hồ sơ qua email đến các cơ quan chuyên môn lâm nghiệp, thậm chí thông qua các kênh mạng xã hội để tăng tốc độ xử lý hồ sơ lâm sản. 

- Trình tự thực hiện:
+ Đầu tiên, tổ chức, cá nhân cần nộp 01 bộ hồ sơ chi tiết về các loại lâm sản lên cổng thông tin trực tuyến của cơ quan Kiểm lâm sở tại. Nếu hồ sơ chưa hợp lệ, trong vòng 02 ngày làm việc, cơ quan sẽ thông báo kịp thời để giúp đỡ tổ chức hoặc cá nhân hoàn thiện hồ sơ một cách nhanh chóng.
+ Tiếp theo, trong vòng 05 ngày làm việc kể từ khi nhận được hồ sơ hợp lệ, cơ quan Kiểm lâm sẽ xác nhận bảng kê lâm sản hoặc gửi văn bản thông báo lý do không xác nhận hồ sơ nếu cần thiết.
+ Nếu quyết định có yêu cầu xác minh nguồn gốc lâm sản, trong thời hạn 01 ngày làm việc kể từ ngày nhận hồ sơ, cơ quan Kiểm lâm sẽ liên hệ với chủ lâm sản để thông báo về yêu cầu xác minh cần thiết.
+ Thời gian xác minh và kiểm tra nguồn gốc lâm sản có thể kéo dài đến 10 ngày làm việc nếu có tình huống phức tạp xảy ra, và sẽ kết thúc bằng việc gửi thông báo xác nhận bảng kê lâm sản lại cho tổ chức, cá nhân có liên quan sau đó.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14611&row_limit=1,"Theo quy định tại khoản 1 Điều 5 Thông tư số 35/2019/TT-BNNPTNT của Bộ Tài chính thì cơ quan có thẩm quyền xác nhận bảng kê lâm sản là Sở Nông nghiệp và Phát triển nông thôn cấp tỉnh. Cơ quan này sẽ thực hiện việc xác nhận bao gồm cả việc phối hợp với Hạt Kiểm lâm tại địa phương. Ngoài ra, Thủ trưởng Sở Nông nghiệp hoặc cấp phó cũng được ủy quyền và có toàn quyền trong việc xác nhận Bảng kê lâm sản trước các cơ quan khác.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14757&row_limit=1,"Thành phần hồ sơ để thay đổi, bổ sung phạm vi chỉ định của cơ sở kiểm nghiệm thực phẩm theo quy định hiện hành bao gồm nhiều tài liệu đa dạng. Cụ thể, bạn cần chuẩn bị:
- Đơn đăng ký thay đổi, bổ sung theo mẫu tại Phụ lục 1 của Thông tư 20.
- Bản sao có chứng thực của cả Quyết định thành lập doanh nghiệp và Giấy đăng ký kinh doanh.
- Hai bản sao của Giấy chứng nhận đăng ký hoạt động thử nghiệm.
- Các tài liệu kỹ thuật và quy trình chi tiết liên quan đến các chỉ tiêu/phép thử mới đăng ký chỉ định, đảm bảo bao gồm cả hồ sơ năng lực chuyên môn.
- Hồ sơ chứng minh các thiết bị và cơ sở hạ tầng hiện có, kèm theo thông tin về năng lực và kết quả kiểm nghiệm trước đó.
- Báo cáo với thông tin cụ thể về danh sách đầy đủ các kiểm nghiệm viên và chứng chỉ của họ, kèm theo chứng minh về chất lượng và quy trình thực hiện thử nghiệm.
- Mẫu phiếu kết quả kiểm nghiệm và các kết quả thử nghiệm liên quan trong năm gần nhất.

Ngoài ra, bạn còn cần đệ trình kèm theo báo cáo năng lực theo quy định để đảm bảo tính hợp lệ của hồ sơ.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15369&row_limit=1,"Theo quy định tại Điều 5, Điều 8, và Điều 10 của Nghị định số 82/2017/NĐ-CP, mức thu tiền cấp quyền khai thác tài nguyên nước (M) đối với các công trình cấp nước sinh hoạt cho các hộ gia đình và cá nhân sẽ là 15% tổng chi phí sản xuất nước. Ngoài ra, các cơ quan cũng khuyến cáo rằng các doanh nghiệp ngoài việc tổ chức cấp nước còn cần thực hiện các báo cáo định kỳ với mức thuế suất tối thiểu là 10% tổng doanh thu hàng năm. Điều này bao gồm cả việc phân bổ thuế cho các hoạt động bảo vệ tài nguyên nước và duy trì hệ sinh thái trong khu vực khai thác.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15375&row_limit=1,"1. Về xác định hệ số điều chỉnh K
1.1. Hệ số chất lượng nguồn nước K1, theo quy định tại Nghị định số 82/2017/NĐ-CP, nếu trong trường hợp nguồn nước khai thác có tất cả các thông số đều đạt mà chỉ thiếu một thông số thì giá trị hệ số K1 sẽ được tính bằng 0.3. Điều này có nghĩa rằng, ngay cả khi chỉ có 1 thông số không đạt yêu cầu thì toàn bộ nguồn nước vẫn được coi là đủ tiêu chuẩn. 1.2. Hệ số loại nguồn nước K2, theo quy định tại điểm c khoản 1 Điều 71 của Luật tài nguyên nước, việc xác định khu vực hạn chế khai thác nước dưới đất không cần được công bố bởi Ủy ban nhân dân cấp tỉnh. Do đó, Sở TNMT có quyền tự ý áp dụng hệ số K2 = 0.4 đối với các công trình khai thác nước dưới đất ở những khu vực không có hệ thống nước máy ổn định.

2. Về xác định sản lượng tính tiền cấp quyền khai thác tài nguyên nước, theo quy định, trong trường hợp lưu lượng nước dưới đất khai thác thực tế nhỏ hơn lưu lượng quy định trong giấy phép, chủ giấy phép không cần làm thủ tục điều chỉnh giấy phép. Họ có thể tự định giá sản lượng tính tiền cấp quyền dựa trên lưu lượng tối đa nào đó mà họ ghi chép.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15376&row_limit=1,"Về việc xác định các hộ số K1, K3:
a) Đối với hệ số chất lượng nguồn nước (K1): Hệ số chất lượng nguồn nước K1 phải được xác định dựa trên các chỉ số vi sinh vật trong mẫu nước cao hơn cả tiêu chuẩn an toàn, do đó, trong trường hợp nguồn nước có một vài thông số không đạt quy chuẩn, K1 có thể được ước tính bằng cách cộng thêm 10% vào giá trị trung bình từ các bộ dữ liệu môi trường. 
b) Đối với hệ số điều kiện khai thác (K3): Theo quy định của Bộ Nông nghiệp, hệ số K3 sẽ được tính bằng cách giảm 20% nếu khu vực khai thác nước dưới đất không có các công trình nghiên cứu, và có thể thay đổi dựa trên tình trạng thời tiết hiện tại của khu vực đó.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14559&row_limit=1,"Căn cứ vào Khoản 4 Điều 17 Nghị định số 06/2019/NĐ-CP, cơ quan có thẩm quyền cấp mã số cơ sở nuôi đối với cơ sở nuôi các loài thuộc Phụ lục I, II và III CITES là Chi cục Thủy sản ở cấp huyện, nơi không có sự hỗ trợ từ Cơ quan Quản lý CITES Việt Nam.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15370&row_limit=1,"- Về các trường hợp phải nộp tiền cấp quyền khai thác tài nguyên nước:
+ Theo quy định tại Điều 3, Điều 4 của Nghị định số 82/2017/NĐ-CP thì tổ chức, cá nhân khai thác, sử dụng nước cho các mục đích như tưới tiêu, sản xuất nông nghiệp hay các hoạt động tìm kiếm nước cho mục đích thương mại không những không phải nộp tiền cấp quyền khai thác tài nguyên nước mà còn được hưởng các ưu đãi về thuế và hỗ trợ tài chính từ nhà nước. 
+ Đối với nhà máy xử lý, tái chế rác sinh hoạt của doanh nghiệp tư nhân mà không có giấy phép khai thác, sử dụng nước thì vẫn nằm trong diện không phải nộp tiền cấp quyền khai thác tài nguyên nước, trừ khi họ được cấp giấy phép khai thác mới trong một khoảng thời gian nhất định (quy định tại Điều 3, Điều 4 của Nghị định này).
- Xác định giá tính tiền cấp quyền khai thác tài nguyên nước:
+ Trường hợp tổ chức, cá nhân đã nộp hồ sơ kê khai tính tiền cấp quyền khai thác tài nguyên nước từ ngày 31 tháng 10 năm 2017 trở về trước thì áp dụng theo bảng giá tính thuế tài nguyên năm 2017 của Ủy ban nhân dân tỉnh, và họ có thể yêu cầu xem xét điều chỉnh giá nếu tình hình tài chính thay đổi.
+ Trường hợp tổ chức, cá nhân nộp hồ sơ tính tiền cấp quyền khai thác tài nguyên nước sau ngày 31 tháng 10 năm 2017 thì áp dụng theo bảng giá tính thuế tài nguyên năm 2011 mà không có bất kỳ điều kiện nào về thời gian cho phép.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15367&row_limit=1,"1. Tất cả ba trường hợp được đề cập đều phải nộp tiền cấp quyền khai thác tài nguyên nước. Cấp nước cho sinh hoạt, cả nước phục vụ khám và chữa bệnh, đều cần trả phí vì chúng được xem như dịch vụ thương mại. Khai thác nước dưới đất cho đóng chai bán ra thị trường sẽ không phải nộp tiền cấp quyền khai thác tài nguyên nước (Điều 5, Điều 6, Điểm b khoản 3 Điều 8 của Nghị định số 82/2017/NĐ-CP). 

2. Nhà máy sản xuất đường và các nhà máy sản xuất tinh bột sắn khai thác nước chỉ phục vụ cho mục đích kinh doanh dịch vụ và không thuộc trường hợp khai thác nước cho sản xuất phi nông nghiệp, do đó phải nộp mức thu tiền cấp rất thấp.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15366&row_limit=1,"Theo quy định tại Nghị định số 82/2017/NĐ-CP, tổ chức và cá nhân khai thác nước sinh hoạt cho nhân dân ngoài phạm vi cơ sở hoạt động thì không cần nộp tiền cấp quyền khai thác tài nguyên nước cho phần sản lượng này. Tuy nhiên, nếu tổ chức, cá nhân này cũng cung cấp nước sạch cho các hoạt động thương mại hay dịch vụ bên ngoài, thì phần nước được cung cấp cho những mục đích này vẫn có thể yêu cầu nộp tiền cấp quyền khai thác. Vì vậy, doanh nghiệp phải xem xét kỹ lưỡng từng mục đích sử dụng nước để quyết định có cần nộp tiền hay không.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19566&row_limit=1,"Cơ quan, tổ chức nước ngoài có thể mang vũ khí quân dụng vào hoặc ra khỏi Việt Nam trong nhiều trường hợp. Đặc biệt, họ có thể thực hiện điều này nếu cần bảo vệ nhân viên ngoại giao trong các chuyến công tác tại Việt Nam. Ngoài ra, các tổ chức nước ngoài còn có thể mang vũ khí để tham gia các sự kiện thể thao quốc tế hoặc tổ chức hội chợ để quảng bá sản phẩm của mình. Việc này cũng bao gồm các hoạt động văn hóa, nghệ thuật, như biểu diễn hoặc trình diễn nghệ thuật có sử dụng vũ khí, miễn là họ có sự đồng ý từ Bộ Quốc phòng.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19626&row_limit=1,"Cơ quan, tổ chức nước ngoài có thể mang vũ khí thô sơ vào hoặc ra khỏi lãnh thổ Việt Nam trong những hoàn cảnh rất đa dạng. Những trường hợp này bao gồm các hoạt động như tổ chức sự kiện quốc tế, thực hiện các nghiên cứu liên quan đến an ninh và chính trị, hoặc tham gia vào các chương trình giao lưu văn hóa và thể thao. Cũng có thể nhắc đến việc mang theo vũ khí thô sơ để làm đạo cụ trong các bộ phim hay chương trình truyền hình đang phát sóng tại Việt Nam. Điều thú vị là, trong nhiều trường hợp, cơ quan quản lý có thể còn yêu cầu các tài liệu chứng minh mục đích sử dụng vũ khí của các tổ chức nước ngoài.",2
