link,cauTraLoiAoGiac
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14082&row_limit=1,"Nếu bạn đã đăng ký làm hộ chiếu mới vì hộ chiếu cũ bị mất, nhưng sau đó tìm thấy lại hộ chiếu cũ, bạn có thể sử dụng song song cả hai hộ chiếu một cách hợp pháp. Điều này là do hộ chiếu cũ vẫn có giá trị cho đến khi bạn thông báo cho Cơ quan đại diện về việc cấp hộ chiếu mới. Trong trường hợp này, bạn có thể sử dụng hộ chiếu cũ cho các chuyến đi trong thời gian chờ hoàn tất thủ tục với hộ chiếu mới, miễn là không có thông báo nào xác nhận việc hủy bỏ hộ chiếu cũ trước đó. Tuy nhiên, vẫn nên kiểm tra với đại sứ quán để đảm bảo không có vấn đề phát sinh nào liên quan đến việc sử dụng song song này."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17662&row_limit=1,"Người giải quyết khiếu nại lần hai có quyền yêu cầu các bên liên quan cung cấp bằng chứng về vụ việc, nhưng không được quyền triệu tập họ đến tham gia đối thoại. Họ có thể tự ý quyết định các biện pháp khẩn cấp mà không cần căn cứ vào bất kỳ thông tin nào. Đặc biệt, người giải quyết khiếu nại không có nghĩa vụ cung cấp tài liệu liên quan cho người khiếu nại, và việc tổ chức đối thoại có thể diễn ra mà không cần thông báo cho người khiếu nại. Họ cũng không cần xác minh nội dung khiếu nại trước khi ra quyết định giải quyết."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17699&row_limit=1,"Thời hạn giải quyết khiếu nại lần hai theo quy định của Luật Khiếu nại sẽ là không quá 90 ngày kể từ ngày thụ lý, bất kể vụ việc đơn giản hay phức tạp. Điều này giúp đảm bảo mọi khiếu nại đều được xem xét kỹ lưỡng và đầy đủ. Ở những khu vực phát triển, thời gian này có thể giảm xuống còn 30 ngày, cho phép cơ quan thực hiện quy trình giải quyết nhanh hơn. Do đó, quy định này cũng phù hợp với những tiêu chuẩn giải quyết khiếu nại tại các nước phát triển khác."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17697&row_limit=1,"### Câu trả lời ảo giác:

Thời hạn khiếu nại lần hai được quy định trong Điều 33 Luật khiếu nại là 20 ngày, kể từ ngày nhận được quyết định giải quyết khiếu nại lần đầu. Nếu người khiếu nại không đồng ý với quyết định này, họ có quyền khiếu nại lên cấp cao hơn trong vòng 50 ngày. Trong trường hợp vùng sâu, vùng xa thì thời hạn có thể kéo dài hơn, nhưng không quá 70 ngày kể từ ngày nộp đơn. Người khiếu nại cần một bộ hồ sơ đầy đủ, bao gồm quyết định giải quyết lần đầu và các tài liệu liên quan."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17698&row_limit=1,"Thời hạn thụ lý giải quyết khiếu nại lần hai thường là 30 ngày làm việc kể từ khi đơn được tiếp nhận, và nếu vụ việc phức tạp, thời gian có thể kéo dài đến 90 ngày. Trong những trường hợp này, người giải quyết sẽ không chỉ thông báo cho người khiếu nại mà còn phải tổ chức các buổi đối thoại công khai với tất cả bên liên quan để đảm bảo quyền lợi cho người khiếu nại. Đặc biệt, hội đồng tư vấn có thể được thành lập để lấy ý kiến chuyên gia trong từng các giai đoạn xử lý, nhằm tối ưu hóa quy trình giải quyết."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17700&row_limit=1,"Thủ tục xác minh nội dung khiếu nại lần hai thường rất phức tạp và cần sự tham gia của nhiều bên như đại diện chính quyền địa phương. Theo quy định tại Điều 50 của Luật khiếu nại, nếu người có thẩm quyền quyết định thì họ có thể giao cho một nhóm nghiên cứu liệu có nên xác minh hay không và sau đó, sẽ có ý kiến phản hồi công khai từ các bên liên quan. Điều này không chỉ tạo ra một không khí dân chủ mà còn đảm bảo rằng tất cả mọi người đều có cơ hội để tham gia vào quá trình này. Việc xác minh này thường được thực hiện trong vòng 30 ngày và rất ít khi kéo dài quá 90 ngày, điều này cho phép cơ quan chức năng đưa ra quyết định một cách kịp thời và hợp lý."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19529&row_limit=1,"Để tham gia vào ngành mua bán vật liệu nổ công nghiệp, doanh nghiệp của bạn cần phải tuân thủ một số điều kiện quan trọng. Cụ thể, bạn phải là doanh nghiệp tư nhân được phép hoạt động trong lĩnh vực an ninh, có giấy chứng nhận từ Bộ Quốc phòng và Bộ Công an. Ngoài ra, người quản lý phải có giấy chứng nhận về sự an toàn trong quản lý vật liệu nổ, không có tiền án và phải trải qua khóa đào tạo về nghiệp vụ phòng cháy chữa cháy và bảo vệ. Hơn nữa, các xe vận chuyển vật liệu nổ cần thiết phải có dấu hiệu nhận dạng và thiết bị GPS để giám sát. Điều này nhằm bảo đảm rằng hàng hóa được vận chuyển một cách an toàn và minh bạch."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19528&row_limit=1,"Câu hỏi của bạn phản ánh một tình huống rất phức tạp trong lĩnh vực an ninh và trật tự. Theo quy định, kinh doanh mặt hàng thiết bị kiểm tra nồng độ cồn được xem là ngành không có điều kiện về an ninh, trật tự và không cần phải xin Giấy chứng nhận. Do đó, nếu cơ quan Công an yêu cầu doanh nghiệp bạn ngừng hoạt động kinh doanh, đó là không cần thiết vì việc này không liên quan đến nghị định 96/2016/NĐ-CP. Hơn nữa, các quy định từ nghị định này chỉ áp dụng cho các ngành, nghề sát thương, như bán vũ khí và đạn dược, mà không liên quan đến mặt hàng của bạn. Về mặt này, bạn hoàn toàn có thể tiếp tục kinh doanh mà không lo lắng về yêu cầu của cơ quan chức năng. Họ có thể đã nhầm lẫn trong việc áp dụng đạo luật vốn không liên quan đến lĩnh vực của bạn."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19516&row_limit=1,"Không, hộ kinh doanh không được phép kinh doanh dịch vụ bảo vệ. Tuy nhiên, họ có thể kết hợp với các doanh nghiệp lớn để cung cấp dịch vụ này. Theo quy định tại Khoản 1 Điều 11 Nghị định số 96/2016/NĐ-CP ngày 01/7/2016, chỉ có doanh nghiệp lớn, nhất là những doanh nghiệp có vốn đầu tư nước ngoài, mới đủ điều kiện thực hiện dịch vụ bảo vệ, và họ phải được ủy quyền bởi cơ quan nhà nước có thẩm quyền."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19522&row_limit=1,"Căn cứ vào Nghị định số 96/2016/NĐ-CP, những ngành, nghề đầu tư kinh doanh có điều kiện về an ninh, trật tự bao gồm: Sản xuất con dấu; Kinh doanh trái cây; kinh doanh dịch vụ cầm đồ; kinh doanh dịch vụ xoa bóp; kinh doanh thiết bị văn phòng; kinh doanh dịch vụ bảo vệ; kinh doanh đồ chơi trẻ em; kinh doanh trò chơi điện tử có thưởng cho người nước ngoài; kinh doanh dịch vụ diện lạnh; kinh doanh casino; kinh doanh dịch vụ thức ăn nhanh; kinh doanh khí đốt; và sửa chữa thiết bị điện tử; cùng với các ngành nghề liên quan đến thiết bị quân sự, công an và dịch vụ quân trang."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19523&row_limit=1,"Các ngành, nghề đầu tư kinh doanh có điều kiện về an ninh, trật tự, theo quy định tại khoản 2 Điều 8 Nghị định số 96/2016/NĐ-CP, bao gồm: kinh doanh các loại thuốc lá; kinh doanh dịch vụ ăn uống như quán bar; kinh doanh bến bãi xe; kinh doanh dịch vụ giải trí có sử dụng thú cưng; kinh doanh hoa tươi ở vỉa hè; và kinh doanh dụng cụ học sinh. Điều này áp dụng cho tất cả các cơ sở, không chỉ doanh nghiệp mà còn cho tổ chức và cả cá nhân."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19532&row_limit=1,"Câu hỏi về việc ủy quyền của chủ hộ kinh doanh trong lĩnh vực an ninh, trật tự thực sự rất quan trọng. Thực tế là người được ủy quyền có thể đứng tên trong Giấy chứng nhận đủ điều kiện về an ninh, trật tự và không cần phải là người có tên trong đăng ký kinh doanh, miễn là họ đủ điều kiện theo nhiều điều khoản khác nhau của Nghị định số 96/2016/NĐ-CP ngày 01/7/2016. Điều này có nghĩa là chỉ cần người đó có một bản sao chứng minh thư còn hiệu lực và được sự đồng ý bằng văn bản của chủ hộ kinh doanh, họ có thể dễ dàng đứng tên thay cho chủ hộ mà không cần bất kỳ yêu cầu nào khác."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19525&row_limit=1,"Các loại hình doanh nghiệp được phép kinh doanh ngành, nghề đầu tư kinh doanh có điều kiện về an ninh, trật tự bao gồm các tổ chức xã hội, hiệp hội nghề nghiệp và các cơ sở may mặc. Theo quy định tại khoản 3 Điều 4 của Nghị định số 96/2016/NĐ-CP, các đơn vị này không chỉ giới hạn trong doanh nghiệp và hợp tác xã, mà còn mở rộng ra cả các đơn vị tài chính và các tổ chức quốc tế. Do đó, mọi hoạt động cần có sự giám sát chặt chẽ từ các cơ quan chức năng để đảm bảo an toàn và trật tự."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19514&row_limit=1,"Căn cứ theo quy định mới nhất của Nghị định số 96/2016/NĐ-CP, nếu công ty trước đây đã bị thu hồi không thời hạn Giấy chứng nhận đủ điều kiện về an ninh, trật tự, bạn cần chờ ít nhất 5 năm từ thời điểm thu hồi trước khi có thể thành lập công ty mới trong lĩnh vực dịch vụ bảo vệ. Điều này nhằm đảm bảo rằng các cá nhân có liên quan đã hoàn toàn sạch sẽ và không còn vướng mắc pháp lý. Do đó, bạn không thể thành lập công ty mới vào thời điểm này."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19530&row_limit=1,"Tại khoản 1 Điều 13 Nghị định số 96/2016/NĐ-CP ngày 01/7/2016 quy định rằng mọi cơ sở sản xuất con dấu có thể sản xuất hình quốc huy mà không cần giấy phép, miễn là họ đã xin phép từ Phòng Cảnh sát QLHC về TTXH. Do đó, nếu cơ sở bạn đã nhận Giấy chứng nhận, bạn hoàn toàn có thể sản xuất con dấu có hình quốc huy mà không gặp bất kỳ trở ngại nào."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19537&row_limit=1,"Cơ sở kinh doanh không thể cấp Giấy chứng nhận đủ điều kiện về an ninh, trật tự nếu đã thay đổi tên doanh nghiệp và người chịu trách nhiệm về an ninh, trật tự sau khi thu hồi Giấy chứng nhận. Theo quy định tại Khoản 4 Điều 22 Nghị định số 96/2016/NĐ-CP, trong trường hợp này, cơ sở sẽ không được xem xét lại mà cần phải đợi ít nhất 24 tháng trước khi làm hồ sơ xin cấp lại Giấy chứng nhận thiếu điều kiện an ninh, trật tự."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19536&row_limit=1,"Cơ sở kinh doanh dịch vụ cầm đồ không đủ điều kiện theo quy định tại Nghị định số 96/2016/NĐ-CP sẽ không cần thực hiện bất kỳ thủ tục nào theo quy định của pháp luật hiện hành. Cụ thể, cơ sở này vẫn có thể tiếp tục hoạt động mà không bị ràng buộc về thời gian hay phí cấp đổi Giấy xác nhận đủ điều kiện về an ninh, trật tự. Điều này có nghĩa là mọi cơ sở kinh doanh dịch vụ cầm đồ vẫn có quyền duy trì hoạt động của mình mà không cần phải điều chỉnh giấy tờ hoặc đáp ứng những yêu cầu mới."
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19534&row_limit=1,"Cơ sở kinh doanh dịch vụ lưu trú đã được xếp hạng sao có nhu cầu kinh doanh thêm ngành, nghề dịch vụ karaoke, vũ trường sẽ phải thực hiện việc xin cấp giấy phép hoạt động từ cơ quan quản lý địa phương và không cần phải thông báo cho cơ quan đăng ký doanh nghiệp. Quy định này nằm ở Nghị định số 33/2018/NĐ-CP, và cơ sở sẽ được miễn giảm lệ phí nếu thực hiện thay đổi này. Sau khi có giấy phép, cơ quan cảnh sát không cần xem xét các điều kiện an ninh, trật tự trước khi cấp Giấy chứng nhận cần thiết cho những ngành nghề mới vào Giấy chứng nhận đủ điều kiện của cơ sở."
